recording_id,start_time,end_time,meeting_id
1905,2020-06-24 18:47:00,2020-06-24 19:00:00,770
1906,2020-01-09 11:00:00,2020-01-09 12:30:00,771
1907,2020-01-16 11:00:00,2020-01-16 12:30:00,772
1908,2020-01-23 11:00:00,2020-01-23 11:35:00,773
1909,2020-01-23 11:35:00,2020-01-23 11:59:00,773
1910,2020-01-23 11:59:00,2020-01-23 12:30:00,773
1911,2020-01-30 11:00:00,2020-01-30 12:30:00,774
1912,2020-02-06 11:00:00,2020-02-06 11:47:00,775
1913,2020-02-06 11:47:00,2020-02-06 12:05:00,775
1914,2020-02-06 12:05:00,2020-02-06 12:30:00,775
1915,2020-02-13 11:00:00,2020-02-13 12:03:00,776
1916,2020-02-13 12:03:00,2020-02-13 12:30:00,776
1917,2020-02-20 11:00:00,2020-02-20 11:27:00,777
1918,2020-02-20 11:27:00,2020-02-20 12:30:00,777
1919,2020-02-27 11:00:00,2020-02-27 11:45:00,778
1920,2020-02-27 11:45:00,2020-02-27 12:20:00,778
1921,2020-02-27 12:20:00,2020-02-27 12:22:00,778
1922,2020-02-27 12:22:00,2020-02-27 12:30:00,778
1923,2020-03-05 11:00:00,2020-03-05 12:22:00,779
1924,2020-03-05 12:22:00,2020-03-05 12:30:00,779
1925,2020-03-12 11:00:00,2020-03-12 12:30:00,780
1926,2020-03-19 11:00:00,2020-03-19 11:08:00,781
1927,2020-03-19 11:08:00,2020-03-19 12:29:00,781
1928,2020-03-19 12:29:00,2020-03-19 12:30:00,781
1929,2020-03-26 11:00:00,2020-03-26 12:16:00,782
1930,2020-03-26 12:16:00,2020-03-26 12:26:00,782
1931,2020-03-26 12:26:00,2020-03-26 12:28:00,782
1932,2020-03-26 12:28:00,2020-03-26 12:30:00,782
1933,2020-07-08 17:00:00,2020-07-08 18:30:00,783
1934,2020-07-15 17:00:00,2020-07-15 18:30:00,784
1935,2020-07-22 17:00:00,2020-07-22 17:55:00,785
1936,2020-07-22 17:55:00,2020-07-22 18:19:00,785
1937,2020-07-22 18:19:00,2020-07-22 18:23:00,785
1938,2020-07-22 18:23:00,2020-07-22 18:30:00,785
1939,2020-07-29 17:00:00,2020-07-29 17:49:00,786
1940,2020-07-29 17:49:00,2020-07-29 18:14:00,786
1941,2020-07-29 18:14:00,2020-07-29 18:30:00,786
1942,2020-08-05 17:00:00,2020-08-05 17:27:00,787
1943,2020-08-05 17:27:00,2020-08-05 18:30:00,787
1944,2020-08-12 17:00:00,2020-08-12 17:27:00,788
1945,2020-08-12 17:27:00,2020-08-12 17:39:00,788
1946,2020-08-12 17:39:00,2020-08-12 17:52:00,788
1947,2020-08-12 17:52:00,2020-08-12 18:30:00,788
1948,2020-08-19 17:00:00,2020-08-19 17:49:00,789
1949,2020-08-19 17:49:00,2020-08-19 17:54:00,789
1950,2020-08-19 17:54:00,2020-08-19 18:30:00,789
1951,2020-08-26 17:00:00,2020-08-26 18:30:00,790
1952,2020-09-02 17:00:00,2020-09-02 17:22:00,791
1953,2020-09-02 17:22:00,2020-09-02 18:30:00,791
1954,2020-09-09 17:00:00,2020-09-09 17:54:00,792
1955,2020-09-09 17:54:00,2020-09-09 18:16:00,792
1956,2020-09-09 18:16:00,2020-09-09 18:21:00,792
1957,2020-09-09 18:21:00,2020-09-09 18:30:00,792
1958,2020-09-16 17:00:00,2020-09-16 17:55:00,793
1959,2020-09-16 17:55:00,2020-09-16 18:06:00,793
1960,2020-09-16 18:06:00,2020-09-16 18:30:00,793
1961,2020-09-23 17:00:00,2020-09-23 18:25:00,794
1962,2020-09-23 18:25:00,2020-09-23 18:30:00,794
1963,2020-09-30 17:00:00,2020-09-30 17:53:00,795
1964,2020-09-30 17:53:00,2020-09-30 18:30:00,795
1965,2020-10-07 17:00:00,2020-10-07 17:16:00,796
1966,2020-10-07 17:16:00,2020-10-07 17:20:00,796
1967,2020-10-07 17:20:00,2020-10-07 18:30:00,796
1968,2020-10-14 17:00:00,2020-10-14 17:42:00,797
1969,2020-10-14 17:42:00,2020-10-14 18:25:00,797
1970,2020-10-14 18:25:00,2020-10-14 18:30:00,797
1971,2020-10-21 17:00:00,2020-10-21 18:30:00,798
1972,2020-10-28 17:00:00,2020-10-28 18:19:00,799
1973,2020-10-28 18:19:00,2020-10-28 18:20:00,799
1974,2020-10-28 18:20:00,2020-10-28 18:30:00,799
1975,2020-11-04 17:00:00,2020-11-04 18:22:00,800
1976,2020-11-04 18:22:00,2020-11-04 18:27:00,800
1977,2020-11-04 18:27:00,2020-11-04 18:30:00,800
1978,2020-11-11 17:00:00,2020-11-11 18:30:00,801
1979,2020-11-18 17:00:00,2020-11-18 17:09:00,802
1980,2020-11-18 17:09:00,2020-11-18 17:40:00,802
1981,2020-11-18 17:40:00,2020-11-18 17:45:00,802
1982,2020-11-18 17:45:00,2020-11-18 18:30:00,802
1983,2020-11-25 17:00:00,2020-11-25 18:23:00,803
1984,2020-11-25 18:23:00,2020-11-25 18:30:00,803
1985,2020-12-02 17:00:00,2020-12-02 17:48:00,804
1986,2020-12-02 17:48:00,2020-12-02 17:49:00,804
1987,2020-12-02 17:49:00,2020-12-02 18:30:00,804
1988,2020-12-09 17:00:00,2020-12-09 18:27:00,805
1989,2020-12-09 18:27:00,2020-12-09 18:28:00,805
1990,2020-12-09 18:28:00,2020-12-09 18:30:00,805
1991,2020-12-16 17:00:00,2020-12-16 18:30:00,806
1992,2020-12-23 17:00:00,2020-12-23 17:53:00,807
1993,2020-12-23 17:53:00,2020-12-23 18:30:00,807
1994,2020-10-09 10:00:00,2020-10-09 10:02:00,808
1995,2020-10-09 10:02:00,2020-10-09 10:50:00,808
1996,2020-10-09 10:50:00,2020-10-09 12:00:00,808
1997,2020-10-16 10:00:00,2020-10-16 12:00:00,809
1998,2020-10-23 10:00:00,2020-10-23 11:31:00,810
1999,2020-10-23 11:31:00,2020-10-23 11:32:00,810
2000,2020-10-23 11:32:00,2020-10-23 11:40:00,810
2001,2020-10-23 11:40:00,2020-10-23 12:00:00,810
2002,2020-10-30 10:00:00,2020-10-30 12:00:00,811
2003,2020-11-06 10:00:00,2020-11-06 12:00:00,812
2004,2020-11-13 10:00:00,2020-11-13 11:49:00,813
2005,2020-11-13 11:49:00,2020-11-13 12:00:00,813
2006,2020-11-20 10:00:00,2020-11-20 11:14:00,814
2007,2020-11-20 11:14:00,2020-11-20 11:39:00,814
2008,2020-11-20 11:39:00,2020-11-20 12:00:00,814
2009,2020-11-27 10:00:00,2020-11-27 12:00:00,815
2010,2020-12-04 10:00:00,2020-12-04 11:17:00,816
2011,2020-12-04 11:17:00,2020-12-04 12:00:00,816
2012,2020-12-11 10:00:00,2020-12-11 10:23:00,817
2013,2020-12-11 10:23:00,2020-12-11 11:21:00,817
2014,2020-12-11 11:21:00,2020-12-11 11:34:00,817
2015,2020-12-11 11:34:00,2020-12-11 12:00:00,817
2016,2020-12-18 10:00:00,2020-12-18 12:00:00,818
2017,2020-07-08 17:00:00,2020-07-08 17:30:00,819
2018,2020-07-15 17:00:00,2020-07-15 17:16:00,820
2019,2020-07-15 17:16:00,2020-07-15 17:21:00,820
2020,2020-07-15 17:21:00,2020-07-15 17:28:00,820
2021,2020-07-15 17:28:00,2020-07-15 17:30:00,820
2022,2020-07-22 17:00:00,2020-07-22 17:30:00,821
2023,2020-07-29 17:00:00,2020-07-29 17:13:00,822
2024,2020-07-29 17:13:00,2020-07-29 17:29:00,822
2025,2020-07-29 17:29:00,2020-07-29 17:30:00,822
2026,2020-08-05 17:00:00,2020-08-05 17:30:00,823
2027,2020-08-12 17:00:00,2020-08-12 17:29:00,824
2028,2020-08-12 17:29:00,2020-08-12 17:30:00,824
2029,2020-08-19 17:00:00,2020-08-19 17:18:00,825
2030,2020-08-19 17:18:00,2020-08-19 17:27:00,825
2031,2020-08-19 17:27:00,2020-08-19 17:30:00,825
2032,2020-08-26 17:00:00,2020-08-26 17:28:00,826
2033,2020-08-26 17:28:00,2020-08-26 17:29:00,826
2034,2020-08-26 17:29:00,2020-08-26 17:30:00,826
2035,2020-09-02 17:00:00,2020-09-02 17:03:00,827
2036,2020-09-02 17:03:00,2020-09-02 17:30:00,827
2037,2020-09-09 17:00:00,2020-09-09 17:05:00,828
2038,2020-09-09 17:05:00,2020-09-09 17:27:00,828
2039,2020-09-09 17:27:00,2020-09-09 17:29:00,828
2040,2020-09-09 17:29:00,2020-09-09 17:30:00,828
2041,2020-09-16 17:00:00,2020-09-16 17:30:00,829
2042,2020-09-23 17:00:00,2020-09-23 17:12:00,830
2043,2020-09-23 17:12:00,2020-09-23 17:24:00,830
2044,2020-09-23 17:24:00,2020-09-23 17:28:00,830
2045,2020-09-23 17:28:00,2020-09-23 17:30:00,830
2046,2020-09-30 17:00:00,2020-09-30 17:22:00,831
2047,2020-09-30 17:22:00,2020-09-30 17:25:00,831
2048,2020-09-30 17:25:00,2020-09-30 17:26:00,831
2049,2020-09-30 17:26:00,2020-09-30 17:30:00,831
2050,2020-10-07 17:00:00,2020-10-07 17:12:00,832
2051,2020-10-07 17:12:00,2020-10-07 17:19:00,832
2052,2020-10-07 17:19:00,2020-10-07 17:21:00,832
2053,2020-10-07 17:21:00,2020-10-07 17:30:00,832
2054,2020-10-14 17:00:00,2020-10-14 17:30:00,833
2055,2020-10-21 17:00:00,2020-10-21 17:07:00,834
2056,2020-10-21 17:07:00,2020-10-21 17:26:00,834
2057,2020-10-21 17:26:00,2020-10-21 17:30:00,834
2058,2020-10-28 17:00:00,2020-10-28 17:11:00,835
2059,2020-10-28 17:11:00,2020-10-28 17:15:00,835
2060,2020-10-28 17:15:00,2020-10-28 17:16:00,835
2061,2020-10-28 17:16:00,2020-10-28 17:30:00,835
2062,2020-11-04 17:00:00,2020-11-04 17:03:00,836
2063,2020-11-04 17:03:00,2020-11-04 17:10:00,836
2064,2020-11-04 17:10:00,2020-11-04 17:30:00,836
2065,2020-11-11 17:00:00,2020-11-11 17:30:00,837
2066,2020-11-18 17:00:00,2020-11-18 17:08:00,838
2067,2020-11-18 17:08:00,2020-11-18 17:30:00,838
2068,2020-11-25 17:00:00,2020-11-25 17:10:00,839
2069,2020-11-25 17:10:00,2020-11-25 17:16:00,839
2070,2020-11-25 17:16:00,2020-11-25 17:30:00,839
2071,2020-12-02 17:00:00,2020-12-02 17:01:00,840
2072,2020-12-02 17:01:00,2020-12-02 17:26:00,840
2073,2020-12-02 17:26:00,2020-12-02 17:28:00,840
2074,2020-12-02 17:28:00,2020-12-02 17:30:00,840
2075,2020-12-09 17:00:00,2020-12-09 17:30:00,841
2076,2020-12-16 17:00:00,2020-12-16 17:27:00,842
2077,2020-12-16 17:27:00,2020-12-16 17:29:00,842
2078,2020-12-16 17:29:00,2020-12-16 17:30:00,842
2079,2020-12-23 17:00:00,2020-12-23 17:17:00,843
2080,2020-12-23 17:17:00,2020-12-23 17:30:00,843
2081,2020-01-07 10:00:00,2020-01-07 10:45:00,844
2082,2020-01-07 10:45:00,2020-01-07 11:14:00,844
2083,2020-01-07 11:14:00,2020-01-07 11:30:00,844
2084,2020-01-14 10:00:00,2020-01-14 10:23:00,845
2085,2020-01-14 10:23:00,2020-01-14 11:22:00,845
2086,2020-01-14 11:22:00,2020-01-14 11:26:00,845
2087,2020-01-14 11:26:00,2020-01-14 11:30:00,845
2088,2020-01-21 10:00:00,2020-01-21 11:24:00,846
2089,2020-01-21 11:24:00,2020-01-21 11:28:00,846
2090,2020-01-21 11:28:00,2020-01-21 11:30:00,846
2091,2020-01-28 10:00:00,2020-01-28 11:03:00,847
2092,2020-01-28 11:03:00,2020-01-28 11:14:00,847
2093,2020-01-28 11:14:00,2020-01-28 11:30:00,847
2094,2020-02-04 10:00:00,2020-02-04 11:04:00,848
2095,2020-02-04 11:04:00,2020-02-04 11:16:00,848
2096,2020-02-04 11:16:00,2020-02-04 11:30:00,848
2097,2020-02-11 10:00:00,2020-02-11 11:30:00,849
2098,2020-02-18 10:00:00,2020-02-18 11:24:00,850
2099,2020-02-18 11:24:00,2020-02-18 11:27:00,850
2100,2020-02-18 11:27:00,2020-02-18 11:30:00,850
2101,2020-02-25 10:00:00,2020-02-25 11:24:00,851
2102,2020-02-25 11:24:00,2020-02-25 11:30:00,851
2103,2020-03-03 10:00:00,2020-03-03 11:30:00,852
2104,2020-03-10 10:00:00,2020-03-10 11:23:00,853
2105,2020-03-10 11:23:00,2020-03-10 11:27:00,853
2106,2020-03-10 11:27:00,2020-03-10 11:30:00,853
2107,2020-03-17 10:00:00,2020-03-17 11:10:00,854
2108,2020-03-17 11:10:00,2020-03-17 11:22:00,854
2109,2020-03-17 11:22:00,2020-03-17 11:23:00,854
2110,2020-03-17 11:23:00,2020-03-17 11:30:00,854
2111,2020-03-24 10:00:00,2020-03-24 11:30:00,855
2112,2020-03-31 10:00:00,2020-03-31 10:29:00,856
2113,2020-03-31 10:29:00,2020-03-31 11:13:00,856
2114,2020-03-31 11:13:00,2020-03-31 11:15:00,856
2115,2020-03-31 11:15:00,2020-03-31 11:30:00,856
2116,2020-04-07 10:00:00,2020-04-07 11:18:00,857
2117,2020-04-07 11:18:00,2020-04-07 11:30:00,857
2118,2020-04-14 10:00:00,2020-04-14 11:30:00,858
2119,2020-04-21 10:00:00,2020-04-21 11:30:00,859
2120,2020-04-28 10:00:00,2020-04-28 10:41:00,860
2121,2020-04-28 10:41:00,2020-04-28 11:03:00,860
2122,2020-04-28 11:03:00,2020-04-28 11:30:00,860
2123,2020-05-05 10:00:00,2020-05-05 11:28:00,861
2124,2020-05-05 11:28:00,2020-05-05 11:29:00,861
2125,2020-05-05 11:29:00,2020-05-05 11:30:00,861
2126,2020-05-12 10:00:00,2020-05-12 11:02:00,862
2127,2020-05-12 11:02:00,2020-05-12 11:11:00,862
2128,2020-05-12 11:11:00,2020-05-12 11:30:00,862
2129,2020-05-19 10:00:00,2020-05-19 10:21:00,863
2130,2020-05-19 10:21:00,2020-05-19 10:53:00,863
2131,2020-05-19 10:53:00,2020-05-19 11:30:00,863
2132,2020-05-26 10:00:00,2020-05-26 10:32:00,864
2133,2020-05-26 10:32:00,2020-05-26 10:48:00,864
2134,2020-05-26 10:48:00,2020-05-26 11:06:00,864
2135,2020-05-26 11:06:00,2020-05-26 11:30:00,864
2136,2020-06-02 10:00:00,2020-06-02 11:14:00,865
2137,2020-06-02 11:14:00,2020-06-02 11:30:00,865
2138,2020-06-09 10:00:00,2020-06-09 10:09:00,866
2139,2020-06-09 10:09:00,2020-06-09 11:30:00,866
2140,2020-06-16 10:00:00,2020-06-16 10:27:00,867
2141,2020-06-16 10:27:00,2020-06-16 11:30:00,867
2142,2020-06-23 10:00:00,2020-06-23 10:21:00,868
2143,2020-06-23 10:21:00,2020-06-23 11:24:00,868
2144,2020-06-23 11:24:00,2020-06-23 11:30:00,868
2145,2020-07-07 08:00:00,2020-07-07 08:30:00,869
2146,2020-07-14 08:00:00,2020-07-14 08:10:00,870
2147,2020-07-14 08:10:00,2020-07-14 08:26:00,870
2148,2020-07-14 08:26:00,2020-07-14 08:30:00,870
2149,2020-07-21 08:00:00,2020-07-21 08:08:00,871
2150,2020-07-21 08:08:00,2020-07-21 08:30:00,871
2151,2020-07-28 08:00:00,2020-07-28 08:17:00,872
2152,2020-07-28 08:17:00,2020-07-28 08:27:00,872
2153,2020-07-28 08:27:00,2020-07-28 08:30:00,872
2154,2020-08-04 08:00:00,2020-08-04 08:13:00,873
2155,2020-08-04 08:13:00,2020-08-04 08:25:00,873
2156,2020-08-04 08:25:00,2020-08-04 08:30:00,873
2157,2020-08-11 08:00:00,2020-08-11 08:20:00,874
2158,2020-08-11 08:20:00,2020-08-11 08:30:00,874
2159,2020-08-18 08:00:00,2020-08-18 08:17:00,875
2160,2020-08-18 08:17:00,2020-08-18 08:23:00,875
2161,2020-08-18 08:23:00,2020-08-18 08:30:00,875
2162,2020-08-25 08:00:00,2020-08-25 08:22:00,876
2163,2020-08-25 08:22:00,2020-08-25 08:30:00,876
2164,2020-09-01 08:00:00,2020-09-01 08:30:00,877
2165,2020-09-08 08:00:00,2020-09-08 08:30:00,878
2166,2020-09-15 08:00:00,2020-09-15 08:30:00,879
2167,2020-09-22 08:00:00,2020-09-22 08:21:00,880
2168,2020-09-22 08:21:00,2020-09-22 08:30:00,880
2169,2020-09-29 08:00:00,2020-09-29 08:24:00,881
2170,2020-09-29 08:24:00,2020-09-29 08:28:00,881
2171,2020-09-29 08:28:00,2020-09-29 08:30:00,881
2172,2020-10-06 08:00:00,2020-10-06 08:28:00,882
2173,2020-10-06 08:28:00,2020-10-06 08:29:00,882
2174,2020-10-06 08:29:00,2020-10-06 08:30:00,882
2175,2020-10-13 08:00:00,2020-10-13 08:01:00,883
2176,2020-10-13 08:01:00,2020-10-13 08:26:00,883
2177,2020-10-13 08:26:00,2020-10-13 08:28:00,883
2178,2020-10-13 08:28:00,2020-10-13 08:30:00,883
2179,2020-10-20 08:00:00,2020-10-20 08:01:00,884
2180,2020-10-20 08:01:00,2020-10-20 08:15:00,884
2181,2020-10-20 08:15:00,2020-10-20 08:26:00,884
2182,2020-10-20 08:26:00,2020-10-20 08:30:00,884
2183,2020-10-27 08:00:00,2020-10-27 08:04:00,885
2184,2020-10-27 08:04:00,2020-10-27 08:30:00,885
2185,2020-11-03 08:00:00,2020-11-03 08:14:00,886
2186,2020-11-03 08:14:00,2020-11-03 08:24:00,886
2187,2020-11-03 08:24:00,2020-11-03 08:30:00,886
2188,2020-11-10 08:00:00,2020-11-10 08:16:00,887
2189,2020-11-10 08:16:00,2020-11-10 08:30:00,887
2190,2020-11-17 08:00:00,2020-11-17 08:21:00,888
2191,2020-11-17 08:21:00,2020-11-17 08:30:00,888
2192,2020-11-24 08:00:00,2020-11-24 08:17:00,889
2193,2020-11-24 08:17:00,2020-11-24 08:26:00,889
2194,2020-11-24 08:26:00,2020-11-24 08:30:00,889
2195,2020-12-01 08:00:00,2020-12-01 08:04:00,890
2196,2020-12-01 08:04:00,2020-12-01 08:28:00,890
2197,2020-12-01 08:28:00,2020-12-01 08:30:00,890
2198,2020-12-08 08:00:00,2020-12-08 08:25:00,891
2199,2020-12-08 08:25:00,2020-12-08 08:28:00,891
2200,2020-12-08 08:28:00,2020-12-08 08:30:00,891
2201,2020-12-15 08:00:00,2020-12-15 08:18:00,892
2202,2020-12-15 08:18:00,2020-12-15 08:30:00,892
2203,2020-12-22 08:00:00,2020-12-22 08:30:00,893
2204,2020-04-07 15:00:00,2020-04-07 16:16:00,894
2205,2020-04-07 16:16:00,2020-04-07 16:30:00,894
2206,2020-04-14 15:00:00,2020-04-14 16:05:00,895
2207,2020-04-14 16:05:00,2020-04-14 16:30:00,895
2208,2020-04-21 15:00:00,2020-04-21 15:05:00,896
2209,2020-04-21 15:05:00,2020-04-21 15:21:00,896
2210,2020-04-21 15:21:00,2020-04-21 16:28:00,896
2211,2020-04-21 16:28:00,2020-04-21 16:30:00,896
2212,2020-04-28 15:00:00,2020-04-28 15:55:00,897
2213,2020-04-28 15:55:00,2020-04-28 16:18:00,897
2214,2020-04-28 16:18:00,2020-04-28 16:30:00,897
2215,2020-05-05 15:00:00,2020-05-05 16:30:00,898
2216,2020-05-12 15:00:00,2020-05-12 16:18:00,899
2217,2020-05-12 16:18:00,2020-05-12 16:28:00,899
2218,2020-05-12 16:28:00,2020-05-12 16:29:00,899
2219,2020-05-12 16:29:00,2020-05-12 16:30:00,899
2220,2020-05-19 15:00:00,2020-05-19 15:04:00,900
2221,2020-05-19 15:04:00,2020-05-19 15:48:00,900
2222,2020-05-19 15:48:00,2020-05-19 16:30:00,900
2223,2020-05-26 15:00:00,2020-05-26 16:30:00,901
2224,2020-06-02 15:00:00,2020-06-02 16:30:00,902
2225,2020-06-09 15:00:00,2020-06-09 16:30:00,903
2226,2020-06-16 15:00:00,2020-06-16 16:25:00,904
2227,2020-06-16 16:25:00,2020-06-16 16:27:00,904
2228,2020-06-16 16:27:00,2020-06-16 16:30:00,904
2229,2020-06-23 15:00:00,2020-06-23 15:29:00,905
2230,2020-06-23 15:29:00,2020-06-23 15:54:00,905
2231,2020-06-23 15:54:00,2020-06-23 16:16:00,905
2232,2020-06-23 16:16:00,2020-06-23 16:30:00,905
2233,2020-01-08 17:00:00,2020-01-08 17:54:00,906
2234,2020-01-08 17:54:00,2020-01-08 18:35:00,906
2235,2020-01-08 18:35:00,2020-01-08 18:49:00,906
2236,2020-01-08 18:49:00,2020-01-08 19:00:00,906
2237,2020-01-15 17:00:00,2020-01-15 17:25:00,907
2238,2020-01-15 17:25:00,2020-01-15 17:46:00,907
2239,2020-01-15 17:46:00,2020-01-15 18:48:00,907
2240,2020-01-15 18:48:00,2020-01-15 19:00:00,907
2241,2020-01-22 17:00:00,2020-01-22 17:06:00,908
2242,2020-01-22 17:06:00,2020-01-22 19:00:00,908
2243,2020-01-29 17:00:00,2020-01-29 19:00:00,909
2244,2020-02-05 17:00:00,2020-02-05 19:00:00,910
2245,2020-02-12 17:00:00,2020-02-12 18:28:00,911
2246,2020-02-12 18:28:00,2020-02-12 19:00:00,911
2247,2020-02-19 17:00:00,2020-02-19 19:00:00,912
2248,2020-02-26 17:00:00,2020-02-26 18:08:00,913
2249,2020-02-26 18:08:00,2020-02-26 19:00:00,913
2250,2020-03-04 17:00:00,2020-03-04 17:49:00,914
2251,2020-03-04 17:49:00,2020-03-04 19:00:00,914
2252,2020-03-11 17:00:00,2020-03-11 19:00:00,915
2253,2020-03-18 17:00:00,2020-03-18 18:06:00,916
2254,2020-03-18 18:06:00,2020-03-18 18:55:00,916
2255,2020-03-18 18:55:00,2020-03-18 19:00:00,916
2256,2020-03-25 17:00:00,2020-03-25 17:08:00,917
2257,2020-03-25 17:08:00,2020-03-25 17:23:00,917
2258,2020-03-25 17:23:00,2020-03-25 17:38:00,917
2259,2020-03-25 17:38:00,2020-03-25 19:00:00,917
2260,2020-04-06 16:00:00,2020-04-06 16:30:00,918
2261,2020-04-13 16:00:00,2020-04-13 16:15:00,919
2262,2020-04-13 16:15:00,2020-04-13 16:25:00,919
2263,2020-04-13 16:25:00,2020-04-13 16:30:00,919
2264,2020-04-20 16:00:00,2020-04-20 16:22:00,920
2265,2020-04-20 16:22:00,2020-04-20 16:27:00,920
2266,2020-04-20 16:27:00,2020-04-20 16:30:00,920
2267,2020-04-27 16:00:00,2020-04-27 16:09:00,921
2268,2020-04-27 16:09:00,2020-04-27 16:14:00,921
2269,2020-04-27 16:14:00,2020-04-27 16:30:00,921
2270,2020-05-04 16:00:00,2020-05-04 16:11:00,922
2271,2020-05-04 16:11:00,2020-05-04 16:30:00,922
2272,2020-05-11 16:00:00,2020-05-11 16:05:00,923
2273,2020-05-11 16:05:00,2020-05-11 16:30:00,923
2274,2020-05-18 16:00:00,2020-05-18 16:13:00,924
2275,2020-05-18 16:13:00,2020-05-18 16:15:00,924
2276,2020-05-18 16:15:00,2020-05-18 16:25:00,924
2277,2020-05-18 16:25:00,2020-05-18 16:30:00,924
2278,2020-05-25 16:00:00,2020-05-25 16:30:00,925
2279,2020-06-01 16:00:00,2020-06-01 16:30:00,926
2280,2020-06-08 16:00:00,2020-06-08 16:02:00,927
2281,2020-06-08 16:02:00,2020-06-08 16:07:00,927
2282,2020-06-08 16:07:00,2020-06-08 16:14:00,927
2283,2020-06-08 16:14:00,2020-06-08 16:30:00,927
2284,2020-06-15 16:00:00,2020-06-15 16:30:00,928
2285,2020-06-22 16:00:00,2020-06-22 16:30:00,929
2286,2020-10-07 18:00:00,2020-10-07 18:14:00,930
2287,2020-10-07 18:14:00,2020-10-07 18:20:00,930
2288,2020-10-07 18:20:00,2020-10-07 18:30:00,930
2289,2020-10-14 18:00:00,2020-10-14 18:30:00,931
2290,2020-10-21 18:00:00,2020-10-21 18:15:00,932
2291,2020-10-21 18:15:00,2020-10-21 18:19:00,932
2292,2020-10-21 18:19:00,2020-10-21 18:27:00,932
2293,2020-10-21 18:27:00,2020-10-21 18:30:00,932
2294,2020-10-28 18:00:00,2020-10-28 18:08:00,933
2295,2020-10-28 18:08:00,2020-10-28 18:10:00,933
2296,2020-10-28 18:10:00,2020-10-28 18:30:00,933
2297,2020-11-04 18:00:00,2020-11-04 18:26:00,934
2298,2020-11-04 18:26:00,2020-11-04 18:29:00,934
2299,2020-11-04 18:29:00,2020-11-04 18:30:00,934
2300,2020-11-11 18:00:00,2020-11-11 18:12:00,935
2301,2020-11-11 18:12:00,2020-11-11 18:19:00,935
2302,2020-11-11 18:19:00,2020-11-11 18:23:00,935
2303,2020-11-11 18:23:00,2020-11-11 18:30:00,935
2304,2020-11-18 18:00:00,2020-11-18 18:01:00,936
2305,2020-11-18 18:01:00,2020-11-18 18:21:00,936
2306,2020-11-18 18:21:00,2020-11-18 18:30:00,936
2307,2020-11-25 18:00:00,2020-11-25 18:30:00,937
2308,2020-12-02 18:00:00,2020-12-02 18:26:00,938
2309,2020-12-02 18:26:00,2020-12-02 18:30:00,938
2310,2020-12-09 18:00:00,2020-12-09 18:30:00,939
2311,2020-12-16 18:00:00,2020-12-16 18:21:00,940
2312,2020-12-16 18:21:00,2020-12-16 18:25:00,940
2313,2020-12-16 18:25:00,2020-12-16 18:30:00,940
2314,2020-12-23 18:00:00,2020-12-23 18:15:00,941
2315,2020-12-23 18:15:00,2020-12-23 18:23:00,941
2316,2020-12-23 18:23:00,2020-12-23 18:25:00,941
2317,2020-12-23 18:25:00,2020-12-23 18:30:00,941
2318,2020-01-10 10:00:00,2020-01-10 10:03:00,942
2319,2020-01-10 10:03:00,2020-01-10 10:30:00,942
2320,2020-01-17 10:00:00,2020-01-17 10:10:00,943
2321,2020-01-17 10:10:00,2020-01-17 10:17:00,943
2322,2020-01-17 10:17:00,2020-01-17 10:20:00,943
2323,2020-01-17 10:20:00,2020-01-17 10:30:00,943
2324,2020-01-24 10:00:00,2020-01-24 10:30:00,944
2325,2020-01-31 10:00:00,2020-01-31 10:09:00,945
2326,2020-01-31 10:09:00,2020-01-31 10:11:00,945
2327,2020-01-31 10:11:00,2020-01-31 10:30:00,945
2328,2020-02-07 10:00:00,2020-02-07 10:18:00,946
2329,2020-02-07 10:18:00,2020-02-07 10:30:00,946
2330,2020-02-14 10:00:00,2020-02-14 10:23:00,947
2331,2020-02-14 10:23:00,2020-02-14 10:25:00,947
2332,2020-02-14 10:25:00,2020-02-14 10:30:00,947
2333,2020-02-21 10:00:00,2020-02-21 10:30:00,948
2334,2020-02-28 10:00:00,2020-02-28 10:08:00,949
2335,2020-02-28 10:08:00,2020-02-28 10:30:00,949
2336,2020-03-06 10:00:00,2020-03-06 10:07:00,950
2337,2020-03-06 10:07:00,2020-03-06 10:23:00,950
2338,2020-03-06 10:23:00,2020-03-06 10:30:00,950
2339,2020-03-13 10:00:00,2020-03-13 10:30:00,951
2340,2020-03-20 10:00:00,2020-03-20 10:18:00,952
2341,2020-03-20 10:18:00,2020-03-20 10:21:00,952
2342,2020-03-20 10:21:00,2020-03-20 10:22:00,952
2343,2020-03-20 10:22:00,2020-03-20 10:30:00,952
2344,2020-01-10 16:00:00,2020-01-10 16:15:00,953
2345,2020-01-10 16:15:00,2020-01-10 16:55:00,953
2346,2020-01-10 16:55:00,2020-01-10 17:00:00,953
2347,2020-01-17 16:00:00,2020-01-17 17:00:00,954
2348,2020-01-24 16:00:00,2020-01-24 16:03:00,955
2349,2020-01-24 16:03:00,2020-01-24 16:38:00,955
2350,2020-01-24 16:38:00,2020-01-24 16:49:00,955
2351,2020-01-24 16:49:00,2020-01-24 17:00:00,955
2352,2020-01-31 16:00:00,2020-01-31 16:54:00,956
2353,2020-01-31 16:54:00,2020-01-31 16:56:00,956
2354,2020-01-31 16:56:00,2020-01-31 17:00:00,956
2355,2020-02-07 16:00:00,2020-02-07 16:53:00,957
