recording_id,user_id,segment_id,watched_from,watched_to
1764,279,25330,2020-02-06 16:28:11,2020-02-06 16:28:11
1764,279,25331,2020-02-06 16:28:00,2020-02-06 16:28:43
1764,279,25332,2020-02-06 16:28:43,2020-02-06 16:28:52
1771,279,25333,2020-03-05 16:14:33,2020-03-05 16:25:12
1756,279,25334,2020-01-16 16:19:15,2020-01-16 16:20:26
1756,279,25335,2020-01-16 16:25:24,2020-01-16 16:27:35
1769,279,25336,2020-02-27 16:01:17,2020-02-27 16:02:31
1769,279,25337,2020-02-27 16:02:37,2020-02-27 16:05:19
1769,279,25338,2020-02-27 16:00:21,2020-02-27 16:02:31
1775,279,25339,2020-03-12 16:12:33,2020-03-12 16:12:50
1780,279,25340,2020-03-26 16:13:58,2020-03-26 16:19:11
1780,279,25341,2020-03-26 16:04:15,2020-03-26 16:13:11
1766,279,25342,2020-02-13 16:15:52,2020-02-13 16:15:54
1766,279,25343,2020-02-13 16:04:42,2020-02-13 16:12:25
1766,279,25344,2020-02-13 16:12:55,2020-02-13 16:14:54
1765,279,25345,2020-02-06 16:29:30,2020-02-06 16:29:46
1765,279,25346,2020-02-06 16:29:16,2020-02-06 16:29:50
1765,279,25347,2020-02-06 16:29:29,2020-02-06 16:29:50
1774,279,25348,2020-03-12 16:08:09,2020-03-12 16:08:46
1774,279,25349,2020-03-12 16:08:11,2020-03-12 16:08:42
1774,279,25350,2020-03-12 16:08:40,2020-03-12 16:08:57
1776,279,25351,2020-03-12 16:16:45,2020-03-12 16:22:17
1776,279,25352,2020-03-12 16:23:16,2020-03-12 16:27:29
3562,279,25353,2020-12-02 11:25:09,2020-12-02 11:29:00
3554,279,25354,2020-11-18 11:27:14,2020-11-18 11:28:55
3554,279,25355,2020-11-18 11:22:59,2020-11-18 11:28:39
3554,279,25356,2020-11-18 11:23:56,2020-11-18 11:28:27
3567,279,25357,2020-12-23 11:10:00,2020-12-23 11:10:07
3564,279,25358,2020-12-09 11:24:27,2020-12-09 11:24:55
3559,279,25359,2020-11-25 11:28:45,2020-11-25 11:28:46
3559,279,25360,2020-11-25 11:29:35,2020-11-25 11:29:42
3542,279,25361,2020-10-21 11:16:38,2020-10-21 11:23:49
3542,279,25362,2020-10-21 11:26:03,2020-10-21 11:26:55
3539,279,25363,2020-10-14 11:27:31,2020-10-14 11:27:35
3539,279,25364,2020-10-14 11:26:16,2020-10-14 11:27:00
3539,279,25365,2020-10-14 11:25:13,2020-10-14 11:25:56
3551,279,25366,2020-11-11 11:21:47,2020-11-11 11:26:44
3545,279,25367,2020-10-28 11:25:47,2020-10-28 11:28:20
3545,279,25368,2020-10-28 11:27:06,2020-10-28 11:27:22
3545,279,25369,2020-10-28 11:24:52,2020-10-28 11:29:55
3534,279,25370,2020-10-07 11:10:05,2020-10-07 11:13:53
3534,279,25371,2020-10-07 11:05:45,2020-10-07 11:14:19
3546,279,25372,2020-11-04 11:01:09,2020-11-04 11:02:08
3556,279,25373,2020-11-25 11:00:31,2020-11-25 11:07:37
3555,279,25374,2020-11-18 11:29:06,2020-11-18 11:29:22
3555,279,25375,2020-11-18 11:29:58,2020-11-18 11:29:58
3550,279,25376,2020-11-11 11:08:25,2020-11-11 11:09:00
3550,279,25377,2020-11-11 11:09:18,2020-11-11 11:09:32
3552,279,25378,2020-11-18 11:13:59,2020-11-18 11:14:00
3552,279,25379,2020-11-18 11:07:31,2020-11-18 11:16:21
3552,279,25380,2020-11-18 11:13:41,2020-11-18 11:17:25
3549,279,25381,2020-11-11 11:03:10,2020-11-11 11:03:12
3549,279,25382,2020-11-11 11:01:27,2020-11-11 11:03:54
3560,279,25383,2020-12-02 11:00:30,2020-12-02 11:00:54
3537,279,25384,2020-10-14 11:13:16,2020-10-14 11:18:54
3565,279,25385,2020-12-09 11:26:52,2020-12-09 11:27:12
3536,279,25386,2020-10-07 11:28:27,2020-10-07 11:28:53
3536,279,25387,2020-10-07 11:28:06,2020-10-07 11:29:21
3536,279,25388,2020-10-07 11:29:15,2020-10-07 11:29:45
3558,279,25389,2020-11-25 11:27:17,2020-11-25 11:27:51
3558,279,25390,2020-11-25 11:27:42,2020-11-25 11:27:48
3558,279,25391,2020-11-25 11:25:00,2020-11-25 11:27:47
3561,279,25392,2020-12-02 11:03:35,2020-12-02 11:13:29
3561,279,25393,2020-12-02 11:07:28,2020-12-02 11:18:52
3561,279,25394,2020-12-02 11:21:07,2020-12-02 11:21:14
3544,279,25395,2020-10-28 11:13:13,2020-10-28 11:14:55
3544,279,25396,2020-10-28 11:13:04,2020-10-28 11:16:36
3544,279,25397,2020-10-28 11:15:13,2020-10-28 11:16:19
3547,279,25398,2020-11-04 11:13:31,2020-11-04 11:15:20
3547,279,25399,2020-11-04 11:11:27,2020-11-04 11:16:40
3557,279,25400,2020-11-25 11:22:12,2020-11-25 11:23:19
3645,279,25401,2020-02-04 15:16:37,2020-02-04 15:16:54
3655,279,25402,2020-03-10 14:07:18,2020-03-10 14:44:28
3651,279,25403,2020-03-03 14:10:55,2020-03-03 14:16:55
3651,279,25404,2020-03-03 14:07:51,2020-03-03 14:10:54
3651,279,25405,2020-03-03 14:07:23,2020-03-03 14:07:23
3659,279,25406,2020-03-24 14:44:02,2020-03-24 15:06:50
3659,279,25407,2020-03-24 14:49:36,2020-03-24 14:57:54
3659,279,25408,2020-03-24 14:53:46,2020-03-24 14:59:04
3634,279,25409,2020-01-07 15:00:26,2020-01-07 15:00:49
3634,279,25410,2020-01-07 14:56:53,2020-01-07 15:04:56
3634,279,25411,2020-01-07 14:55:54,2020-01-07 14:56:01
3013,280,25412,2020-05-19 10:26:43,2020-05-19 10:28:45
3013,280,25413,2020-05-19 10:23:21,2020-05-19 10:24:04
3014,280,25414,2020-05-26 09:01:37,2020-05-26 09:03:00
3014,280,25415,2020-05-26 09:17:17,2020-05-26 09:17:40
3014,280,25416,2020-05-26 09:13:18,2020-05-26 09:15:06
3007,280,25417,2020-04-28 09:05:31,2020-04-28 09:58:41
3007,280,25418,2020-04-28 10:01:21,2020-04-28 10:07:12
3023,280,25419,2020-06-09 10:29:26,2020-06-09 10:29:41
3019,280,25420,2020-06-02 09:59:09,2020-06-02 10:01:34
3001,280,25421,2020-04-14 09:17:44,2020-04-14 09:21:31
3001,280,25422,2020-04-14 09:27:37,2020-04-14 09:28:51
3001,280,25423,2020-04-14 09:20:11,2020-04-14 09:27:34
3025,280,25424,2020-06-23 09:07:26,2020-06-23 09:27:47
3025,280,25425,2020-06-23 09:06:07,2020-06-23 09:20:22
3025,280,25426,2020-06-23 09:13:53,2020-06-23 09:20:37
3017,280,25427,2020-05-26 10:25:57,2020-05-26 10:28:12
3006,280,25428,2020-04-28 09:01:36,2020-04-28 09:03:21
3006,280,25429,2020-04-28 09:04:06,2020-04-28 09:04:28
2981,280,25430,2020-05-28 15:00:48,2020-05-28 15:01:06
2981,280,25431,2020-05-28 15:03:48,2020-05-28 15:09:53
2941,280,25432,2020-01-30 15:10:06,2020-01-30 15:19:14
2941,280,25433,2020-01-30 15:26:20,2020-01-30 15:28:12
2972,280,25434,2020-04-30 15:15:39,2020-04-30 15:15:50
2967,280,25435,2020-04-09 15:11:36,2020-04-09 15:28:49
2967,280,25436,2020-04-09 15:12:53,2020-04-09 15:25:51
2967,280,25437,2020-04-09 15:08:09,2020-04-09 15:14:08
2947,280,25438,2020-02-13 15:09:23,2020-02-13 15:17:57
2982,280,25439,2020-05-28 15:15:20,2020-05-28 15:16:57
2982,280,25440,2020-05-28 15:17:16,2020-05-28 15:19:02
2982,280,25441,2020-05-28 15:15:20,2020-05-28 15:21:46
2991,280,25442,2020-06-11 15:25:50,2020-06-11 15:29:46
2995,280,25443,2020-06-25 15:13:50,2020-06-25 15:14:07
2995,280,25444,2020-06-25 15:06:43,2020-06-25 15:12:34
2945,280,25445,2020-02-06 15:22:21,2020-02-06 15:24:35
2944,280,25446,2020-02-06 15:12:38,2020-02-06 15:14:56
2944,280,25447,2020-02-06 15:10:30,2020-02-06 15:16:04
2987,280,25448,2020-06-04 15:28:00,2020-06-04 15:28:55
2987,280,25449,2020-06-04 15:24:17,2020-06-04 15:24:46
2939,280,25450,2020-01-23 15:29:53,2020-01-23 15:30:00
2939,280,25451,2020-01-23 15:29:01,2020-01-23 15:29:41
2954,280,25452,2020-03-05 15:06:30,2020-03-05 15:11:59
2954,280,25453,2020-03-05 15:07:20,2020-03-05 15:09:50
2959,280,25454,2020-03-19 15:23:57,2020-03-19 15:24:19
2959,280,25455,2020-03-19 15:21:45,2020-03-19 15:21:45
2959,280,25456,2020-03-19 15:21:38,2020-03-19 15:23:52
2990,280,25457,2020-06-11 15:16:55,2020-06-11 15:16:58
2990,280,25458,2020-06-11 15:16:09,2020-06-11 15:16:59
2978,280,25459,2020-05-21 15:23:27,2020-05-21 15:23:42
2937,280,25460,2020-01-23 15:05:24,2020-01-23 15:06:00
2937,280,25461,2020-01-23 15:01:37,2020-01-23 15:03:31
2988,280,25462,2020-06-11 15:02:33,2020-06-11 15:03:41
2957,280,25463,2020-03-19 15:16:08,2020-03-19 15:17:40
2957,280,25464,2020-03-19 15:06:15,2020-03-19 15:06:19
2966,280,25465,2020-04-02 15:12:00,2020-04-02 15:23:21
2966,280,25466,2020-04-02 15:28:05,2020-04-02 15:28:49
2955,280,25467,2020-03-05 15:28:33,2020-03-05 15:29:29
2975,280,25468,2020-05-14 15:26:58,2020-05-14 15:26:58
2983,280,25469,2020-05-28 15:25:19,2020-05-28 15:27:19
2974,280,25470,2020-05-07 15:24:57,2020-05-07 15:29:26
2974,280,25471,2020-05-07 15:15:02,2020-05-07 15:26:58
2974,280,25472,2020-05-07 15:26:58,2020-05-07 15:27:29
2989,280,25473,2020-06-11 15:11:15,2020-06-11 15:13:32
2989,280,25474,2020-06-11 15:14:10,2020-06-11 15:14:58
2989,280,25475,2020-06-11 15:13:39,2020-06-11 15:14:05
2964,280,25476,2020-03-26 15:24:35,2020-03-26 15:26:44
2964,280,25477,2020-03-26 15:25:09,2020-03-26 15:25:22
2952,280,25478,2020-02-27 15:14:42,2020-02-27 15:15:37
2952,280,25479,2020-02-27 15:10:04,2020-02-27 15:18:39
2952,280,25480,2020-02-27 15:12:35,2020-02-27 15:16:15
2976,280,25481,2020-05-14 15:27:26,2020-05-14 15:28:58
2976,280,25482,2020-05-14 15:28:37,2020-05-14 15:28:38
2976,280,25483,2020-05-14 15:27:18,2020-05-14 15:27:52
2996,280,25484,2020-06-25 15:29:15,2020-06-25 15:29:48
2996,280,25485,2020-06-25 15:23:39,2020-06-25 15:28:48
2993,280,25486,2020-06-18 15:13:23,2020-06-18 15:21:57
2993,280,25487,2020-06-18 15:27:42,2020-06-18 15:29:27
2958,280,25488,2020-03-19 15:20:05,2020-03-19 15:20:21
2979,280,25489,2020-05-21 15:25:43,2020-05-21 15:26:00
2979,280,25490,2020-05-21 15:25:04,2020-05-21 15:27:08
2979,280,25491,2020-05-21 15:25:50,2020-05-21 15:26:28
2940,280,25492,2020-01-30 15:00:30,2020-01-30 15:03:33
2940,280,25493,2020-01-30 15:05:57,2020-01-30 15:05:59
2940,280,25494,2020-01-30 15:03:00,2020-01-30 15:03:13
2977,280,25495,2020-05-14 15:29:49,2020-05-14 15:29:58
2977,280,25496,2020-05-14 15:29:01,2020-05-14 15:29:57
2977,280,25497,2020-05-14 15:29:21,2020-05-14 15:29:35
2962,280,25498,2020-03-26 15:16:57,2020-03-26 15:19:11
2962,280,25499,2020-03-26 15:13:57,2020-03-26 15:18:45
2938,280,25500,2020-01-23 15:25:16,2020-01-23 15:27:05
2938,280,25501,2020-01-23 15:11:03,2020-01-23 15:19:38
2950,280,25502,2020-02-20 15:14:35,2020-02-20 15:26:42
2948,280,25503,2020-02-13 15:27:02,2020-02-13 15:27:43
2948,280,25504,2020-02-13 15:27:00,2020-02-13 15:27:39
2948,280,25505,2020-02-13 15:27:13,2020-02-13 15:27:37
2961,280,25506,2020-03-26 15:09:03,2020-03-26 15:09:55
2961,280,25507,2020-03-26 15:01:26,2020-03-26 15:03:43
2961,280,25508,2020-03-26 15:09:13,2020-03-26 15:09:48
2986,280,25509,2020-06-04 15:16:21,2020-06-04 15:17:24
2529,283,25510,2020-04-17 09:35:17,2020-04-17 09:35:52
2529,283,25511,2020-04-17 09:33:52,2020-04-17 09:36:51
2529,283,25512,2020-04-17 09:35:48,2020-04-17 09:39:41
2519,283,25513,2020-03-27 08:19:38,2020-03-27 08:25:19
2519,283,25514,2020-03-27 08:26:40,2020-03-27 08:29:19
2519,283,25515,2020-03-27 08:16:26,2020-03-27 08:33:19
2548,283,25516,2020-06-12 08:21:07,2020-06-12 09:24:09
2498,283,25517,2020-01-24 09:41:41,2020-01-24 09:44:56
2498,283,25518,2020-01-24 09:51:55,2020-01-24 09:56:44
2498,283,25519,2020-01-24 09:09:30,2020-01-24 09:10:39
2533,283,25520,2020-04-24 09:56:25,2020-04-24 09:56:54
2533,283,25521,2020-04-24 09:45:29,2020-04-24 09:49:02
2536,283,25522,2020-05-01 09:53:28,2020-05-01 09:53:47
2536,283,25523,2020-05-01 09:50:16,2020-05-01 09:53:47
2549,283,25524,2020-06-12 09:55:31,2020-06-12 09:55:44
2549,283,25525,2020-06-12 09:55:02,2020-06-12 09:55:20
2549,283,25526,2020-06-12 09:57:00,2020-06-12 09:57:00
2501,283,25527,2020-02-07 09:22:13,2020-02-07 09:47:29
2535,283,25528,2020-05-01 09:45:58,2020-05-01 09:46:18
2535,283,25529,2020-05-01 09:22:25,2020-05-01 09:39:24
2535,283,25530,2020-05-01 09:40:23,2020-05-01 09:41:24
2515,283,25531,2020-03-13 09:11:08,2020-03-13 09:36:30
2515,283,25532,2020-03-13 09:26:47,2020-03-13 09:31:01
2515,283,25533,2020-03-13 09:58:00,2020-03-13 09:59:58
2523,283,25534,2020-04-03 08:48:09,2020-04-03 08:55:09
2523,283,25535,2020-04-03 08:46:57,2020-04-03 08:48:28
2523,283,25536,2020-04-03 08:43:38,2020-04-03 08:52:28
2512,283,25537,2020-03-06 09:47:20,2020-03-06 09:48:21
2512,283,25538,2020-03-06 08:21:56,2020-03-06 08:26:38
2518,283,25539,2020-03-20 09:53:33,2020-03-20 09:55:51
2504,283,25540,2020-02-14 09:59:13,2020-02-14 09:59:38
2504,283,25541,2020-02-14 09:59:06,2020-02-14 09:59:53
2504,283,25542,2020-02-14 09:59:46,2020-02-14 09:59:57
2550,283,25543,2020-06-12 09:58:44,2020-06-12 09:59:28
2509,283,25544,2020-02-28 09:39:07,2020-02-28 09:47:55
2539,283,25545,2020-05-08 09:56:14,2020-05-08 09:58:22
2539,283,25546,2020-05-08 09:56:31,2020-05-08 09:59:53
2517,283,25547,2020-03-20 09:13:37,2020-03-20 09:35:14
2542,283,25548,2020-05-29 09:11:36,2020-05-29 09:13:48
2542,283,25549,2020-05-29 08:42:48,2020-05-29 08:57:02
2542,283,25550,2020-05-29 08:01:59,2020-05-29 08:37:53
2506,283,25551,2020-02-21 09:22:54,2020-02-21 09:26:17
2506,283,25552,2020-02-21 08:14:02,2020-02-21 08:28:15
2510,283,25553,2020-02-28 09:55:27,2020-02-28 09:58:02
2510,283,25554,2020-02-28 09:52:39,2020-02-28 09:58:44
2495,283,25555,2020-01-10 09:46:14,2020-01-10 09:46:22
2540,283,25556,2020-05-15 08:17:25,2020-05-15 09:39:22
2540,283,25557,2020-05-15 08:25:52,2020-05-15 08:47:17
2540,283,25558,2020-05-15 09:00:20,2020-05-15 09:24:00
2496,283,25559,2020-01-17 08:40:23,2020-01-17 09:02:53
2496,283,25560,2020-01-17 08:39:40,2020-01-17 09:26:55
2503,283,25561,2020-02-14 09:58:13,2020-02-14 09:58:24
2503,283,25562,2020-02-14 09:58:51,2020-02-14 09:58:59
2503,283,25563,2020-02-14 09:58:43,2020-02-14 09:58:47
2546,283,25564,2020-06-05 08:03:58,2020-06-05 08:03:58
2500,283,25565,2020-02-07 08:16:44,2020-02-07 09:02:02
2500,283,25566,2020-02-07 08:54:24,2020-02-07 09:04:08
2493,283,25567,2020-01-10 08:09:11,2020-01-10 08:19:18
2493,283,25568,2020-01-10 08:38:59,2020-01-10 08:40:50
2493,283,25569,2020-01-10 08:30:35,2020-01-10 08:45:11
2505,283,25570,2020-02-21 08:03:18,2020-02-21 08:03:22
2505,283,25571,2020-02-21 08:02:25,2020-02-21 08:03:26
2505,283,25572,2020-02-21 08:02:05,2020-02-21 08:03:27
2521,283,25573,2020-03-27 09:08:33,2020-03-27 09:14:40
2521,283,25574,2020-03-27 09:07:00,2020-03-27 09:23:56
2547,283,25575,2020-06-05 09:20:59,2020-06-05 09:27:37
2547,283,25576,2020-06-05 09:54:22,2020-06-05 09:59:51
2520,283,25577,2020-03-27 08:45:47,2020-03-27 08:49:27
2520,283,25578,2020-03-27 08:43:15,2020-03-27 09:00:28
2514,283,25579,2020-03-13 08:05:41,2020-03-13 08:14:33
2514,283,25580,2020-03-13 08:09:00,2020-03-13 08:15:42
2514,283,25581,2020-03-13 08:08:13,2020-03-13 08:12:55
2541,283,25582,2020-05-22 08:44:07,2020-05-22 08:51:13
2541,283,25583,2020-05-22 09:47:32,2020-05-22 09:49:21
2526,283,25584,2020-04-10 09:25:13,2020-04-10 09:28:51
2526,283,25585,2020-04-10 09:23:38,2020-04-10 09:29:31
2526,283,25586,2020-04-10 09:55:45,2020-04-10 09:59:07
2513,283,25587,2020-03-06 09:59:46,2020-03-06 09:59:57
2513,283,25588,2020-03-06 09:59:21,2020-03-06 09:59:49
2528,283,25589,2020-04-17 08:56:29,2020-04-17 09:08:20
2528,283,25590,2020-04-17 08:56:40,2020-04-17 09:19:37
2528,283,25591,2020-04-17 09:04:33,2020-04-17 09:11:34
2544,283,25592,2020-05-29 09:35:58,2020-05-29 09:44:10
3427,283,25593,2020-07-30 15:03:06,2020-07-30 15:05:42
3439,283,25594,2020-08-27 15:17:57,2020-08-27 15:19:58
3435,283,25595,2020-08-20 15:11:51,2020-08-20 15:23:37
3435,283,25596,2020-08-20 15:19:52,2020-08-20 15:22:28
3436,283,25597,2020-08-20 15:27:52,2020-08-20 15:27:58
3436,283,25598,2020-08-20 15:24:07,2020-08-20 15:26:53
3436,283,25599,2020-08-20 15:27:54,2020-08-20 15:27:57
3440,283,25600,2020-08-27 15:20:49,2020-08-27 15:21:30
3440,283,25601,2020-08-27 15:21:36,2020-08-27 15:21:49
3440,283,25602,2020-08-27 15:21:55,2020-08-27 15:21:57
3419,283,25603,2020-07-09 15:12:24,2020-07-09 15:13:31
3448,283,25604,2020-09-10 15:27:47,2020-09-10 15:29:24
3429,283,25605,2020-07-30 15:29:47,2020-07-30 15:29:58
3428,283,25606,2020-07-30 15:24:45,2020-07-30 15:27:53
3428,283,25607,2020-07-30 15:26:27,2020-07-30 15:27:45
3441,283,25608,2020-08-27 15:24:07,2020-08-27 15:28:23
3422,283,25609,2020-07-16 15:08:47,2020-07-16 15:10:19
3444,283,25610,2020-09-03 15:21:38,2020-09-03 15:24:05
3444,283,25611,2020-09-03 15:27:29,2020-09-03 15:27:38
3445,283,25612,2020-09-10 15:00:26,2020-09-10 15:01:19
3445,283,25613,2020-09-10 15:07:32,2020-09-10 15:07:49
3445,283,25614,2020-09-10 15:05:11,2020-09-10 15:05:45
3424,283,25615,2020-07-23 15:20:34,2020-07-23 15:21:37
3424,283,25616,2020-07-23 15:01:02,2020-07-23 15:02:15
3443,283,25617,2020-09-03 15:13:31,2020-09-03 15:17:50
3433,283,25618,2020-08-13 15:21:36,2020-08-13 15:22:33
3423,283,25619,2020-07-16 15:21:25,2020-07-16 15:24:18
3423,283,25620,2020-07-16 15:22:36,2020-07-16 15:29:14
3423,283,25621,2020-07-16 15:28:38,2020-07-16 15:29:49
3432,283,25622,2020-08-13 15:00:32,2020-08-13 15:02:55
3432,283,25623,2020-08-13 15:01:28,2020-08-13 15:12:05
3434,283,25624,2020-08-13 15:29:34,2020-08-13 15:29:38
3434,283,25625,2020-08-13 15:25:35,2020-08-13 15:27:59
3431,283,25626,2020-08-06 15:29:53,2020-08-06 15:29:59
3430,283,25627,2020-08-06 15:26:15,2020-08-06 15:26:49
3442,283,25628,2020-09-03 15:06:55,2020-09-03 15:07:27
3447,283,25629,2020-09-10 15:18:22,2020-09-10 15:18:33
3447,283,25630,2020-09-10 15:18:19,2020-09-10 15:18:24
3447,283,25631,2020-09-10 15:19:00,2020-09-10 15:19:00
3421,283,25632,2020-07-09 15:29:13,2020-07-09 15:29:23
3421,283,25633,2020-07-09 15:28:16,2020-07-09 15:29:33
3450,283,25634,2020-09-24 15:12:09,2020-09-24 15:25:20
3450,283,25635,2020-09-24 15:22:12,2020-09-24 15:24:09
3450,283,25636,2020-09-24 15:18:17,2020-09-24 15:23:23
3420,283,25637,2020-07-09 15:26:00,2020-07-09 15:26:53
3425,283,25638,2020-07-23 15:25:41,2020-07-23 15:26:30
3426,283,25639,2020-07-23 15:29:56,2020-07-23 15:29:57
3438,283,25640,2020-08-27 15:04:53,2020-08-27 15:04:53
1767,283,25641,2020-02-13 16:28:22,2020-02-13 16:28:55
1767,283,25642,2020-02-13 16:29:15,2020-02-13 16:29:35
1771,283,25643,2020-03-05 16:07:08,2020-03-05 16:12:34
1771,283,25644,2020-03-05 16:23:35,2020-03-05 16:25:42
1753,283,25645,2020-01-09 16:19:52,2020-01-09 16:22:43
1765,283,25646,2020-02-06 16:29:39,2020-02-06 16:29:41
1762,283,25647,2020-01-30 16:29:53,2020-01-30 16:29:56
1762,283,25648,2020-01-30 16:29:35,2020-01-30 16:29:44
1775,283,25649,2020-03-12 16:12:05,2020-03-12 16:12:50
1775,283,25650,2020-03-12 16:12:59,2020-03-12 16:12:59
1761,283,25651,2020-01-30 16:17:30,2020-01-30 16:27:41
1761,283,25652,2020-01-30 16:16:19,2020-01-30 16:27:41
1761,283,25653,2020-01-30 16:07:20,2020-01-30 16:28:40
1755,283,25654,2020-01-16 16:11:13,2020-01-16 16:11:13
1755,283,25655,2020-01-16 16:16:13,2020-01-16 16:16:17
1755,283,25656,2020-01-16 16:10:24,2020-01-16 16:15:04
1759,283,25657,2020-01-23 16:27:31,2020-01-23 16:29:56
1759,283,25658,2020-01-23 16:27:00,2020-01-23 16:29:01
1759,283,25659,2020-01-23 16:28:18,2020-01-23 16:28:26
1760,283,25660,2020-01-30 16:04:12,2020-01-30 16:04:28
1760,283,25661,2020-01-30 16:04:07,2020-01-30 16:04:18
1780,283,25662,2020-03-26 16:04:34,2020-03-26 16:17:52
1780,283,25663,2020-03-26 16:12:38,2020-03-26 16:19:29
1780,283,25664,2020-03-26 16:19:54,2020-03-26 16:19:57
1757,283,25665,2020-01-23 16:06:34,2020-01-23 16:06:48
1757,283,25666,2020-01-23 16:08:04,2020-01-23 16:08:23
1757,283,25667,2020-01-23 16:02:20,2020-01-23 16:16:51
1766,283,25668,2020-02-13 16:13:48,2020-02-13 16:15:32
1766,283,25669,2020-02-13 16:09:48,2020-02-13 16:16:12
1769,283,25670,2020-02-27 16:04:22,2020-02-27 16:04:50
1769,283,25671,2020-02-27 16:04:48,2020-02-27 16:04:48
1769,283,25672,2020-02-27 16:00:56,2020-02-27 16:01:56
1776,283,25673,2020-03-12 16:25:56,2020-03-12 16:28:37
1776,283,25674,2020-03-12 16:14:36,2020-03-12 16:18:56
1777,283,25675,2020-03-19 16:04:21,2020-03-19 16:08:07
1777,283,25676,2020-03-19 16:06:05,2020-03-19 16:09:38
1774,283,25677,2020-03-12 16:09:43,2020-03-12 16:09:53
1774,283,25678,2020-03-12 16:08:11,2020-03-12 16:08:52
1774,283,25679,2020-03-12 16:09:53,2020-03-12 16:09:59
1778,283,25680,2020-03-19 16:16:07,2020-03-19 16:20:00
1778,283,25681,2020-03-19 16:25:10,2020-03-19 16:26:16
2757,284,25682,2020-01-13 13:23:32,2020-01-13 13:25:00
2757,284,25683,2020-01-13 13:16:19,2020-01-13 13:23:34
2757,284,25684,2020-01-13 13:07:34,2020-01-13 13:28:29
2780,284,25685,2020-03-30 13:28:37,2020-03-30 13:30:00
2780,284,25686,2020-03-30 13:24:14,2020-03-30 13:24:59
2780,284,25687,2020-03-30 13:25:47,2020-03-30 13:29:33
2763,284,25688,2020-02-10 13:21:44,2020-02-10 13:26:56
2800,284,25689,2020-06-01 13:30:00,2020-06-01 13:30:00
2800,284,25690,2020-06-01 13:29:55,2020-06-01 13:29:57
2760,284,25691,2020-01-27 13:28:56,2020-01-27 13:28:59
2760,284,25692,2020-01-27 13:28:54,2020-01-27 13:28:59
2760,284,25693,2020-01-27 13:28:41,2020-01-27 13:28:41
2758,284,25694,2020-01-20 13:06:04,2020-01-20 13:15:01
2758,284,25695,2020-01-20 13:06:02,2020-01-20 13:11:13
2758,284,25696,2020-01-20 13:08:44,2020-01-20 13:18:49
2803,284,25697,2020-06-08 13:25:36,2020-06-08 13:25:44
2803,284,25698,2020-06-08 13:26:28,2020-06-08 13:26:44
2803,284,25699,2020-06-08 13:27:21,2020-06-08 13:27:25
2765,284,25700,2020-02-17 13:21:40,2020-02-17 13:25:47
2765,284,25701,2020-02-17 13:22:49,2020-02-17 13:29:22
2804,284,25702,2020-06-08 13:29:03,2020-06-08 13:29:13
2778,284,25703,2020-03-30 13:10:35,2020-03-30 13:11:00
2778,284,25704,2020-03-30 13:01:32,2020-03-30 13:05:26
2762,284,25705,2020-02-03 13:24:58,2020-02-03 13:27:35
2762,284,25706,2020-02-03 13:13:02,2020-02-03 13:24:55
2762,284,25707,2020-02-03 13:02:44,2020-02-03 13:18:29
2806,284,25708,2020-06-15 13:12:35,2020-06-15 13:12:56
2806,284,25709,2020-06-15 13:27:36,2020-06-15 13:29:29
2789,284,25710,2020-04-27 13:20:12,2020-04-27 13:20:49
2788,284,25711,2020-04-27 13:07:36,2020-04-27 13:09:21
2805,284,25712,2020-06-15 13:00:04,2020-06-15 13:00:31
2793,284,25713,2020-05-18 13:02:08,2020-05-18 13:04:06
2793,284,25714,2020-05-18 13:02:17,2020-05-18 13:03:24
2776,284,25715,2020-03-23 13:09:23,2020-03-23 13:10:07
2776,284,25716,2020-03-23 13:07:17,2020-03-23 13:08:53
2776,284,25717,2020-03-23 13:08:22,2020-03-23 13:10:48
2796,284,25718,2020-05-25 13:15:33,2020-05-25 13:17:35
2796,284,25719,2020-05-25 13:16:24,2020-05-25 13:16:25
2777,284,25720,2020-03-23 13:17:59,2020-03-23 13:26:25
2797,284,25721,2020-05-25 13:23:03,2020-05-25 13:26:41
2770,284,25722,2020-03-02 13:16:30,2020-03-02 13:17:30
2770,284,25723,2020-03-02 13:17:38,2020-03-02 13:17:50
2770,284,25724,2020-03-02 13:15:27,2020-03-02 13:15:36
2792,284,25725,2020-05-11 13:12:59,2020-05-11 13:24:42
2792,284,25726,2020-05-11 13:12:37,2020-05-11 13:19:07
2802,284,25727,2020-06-08 13:21:57,2020-06-08 13:22:08
2779,284,25728,2020-03-30 13:16:48,2020-03-30 13:22:59
2779,284,25729,2020-03-30 13:18:59,2020-03-30 13:19:00
2794,284,25730,2020-05-18 13:24:48,2020-05-18 13:27:27
2794,284,25731,2020-05-18 13:10:03,2020-05-18 13:15:23
2794,284,25732,2020-05-18 13:16:25,2020-05-18 13:20:49
2774,284,25733,2020-03-16 13:10:09,2020-03-16 13:15:57
2774,284,25734,2020-03-16 13:12:37,2020-03-16 13:21:33
2784,284,25735,2020-04-13 13:16:08,2020-04-13 13:17:36
2781,284,25736,2020-04-06 13:28:28,2020-04-06 13:28:32
2808,284,25737,2020-06-22 13:05:19,2020-06-22 13:06:24
2808,284,25738,2020-06-22 13:23:47,2020-06-22 13:28:54
2801,284,25739,2020-06-08 13:08:53,2020-06-08 13:14:19
3261,284,25740,2020-06-11 14:29:23,2020-06-11 14:29:39
